"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 30 02:47:42 PDT 2021","Tue Mar 30 02:53:28 PDT 2021","346327","","Reports","","BOEM_Tests.Tests.Reports","AnnualEmissionsByOPDAreaReport","AnnualEmissionsByOPDAreaReport","Generate a Report about 'Annual Emissions by OPD Area' and verify the current page
"
"passed","Tue Mar 30 01:22:56 PDT 2021","Tue Mar 30 01:23:25 PDT 2021","28954","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","EmissionPeriodsInPlatformEmissions","EmissionPeriodsInPlatformEmissions","Ensure access denied to Emission Periods in Platform & Emissions
"
"failed","Mon Mar 29 22:36:28 PDT 2021","Mon Mar 29 22:40:31 PDT 2021","243309","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_31","EISQuestionnaire_31","Access Right: Tab - Speciation - View, control is Not visible
"
"passed","Tue Mar 30 03:07:14 PDT 2021","Tue Mar 30 03:10:12 PDT 2021","177946","","Reports","","BOEM_Tests.Tests.Reports","EmissionsByEquipmentTypeReport","EmissionsByEquipmentTypeReport","Generate Reports about 'Emissions by Equipment Type' and verify the current page
"
"passed","Mon Mar 29 18:51:10 PDT 2021","Mon Mar 29 18:52:21 PDT 2021","71149","","Dashboard.Portal","","BOEM_Tests.Tests.DashboardPortal","DASHBOARDPORTAL_2","DASHBOARDPORTAL_2","verify that submit NPLO generates QA error for incomplete Lease Operation
"
"passed","Tue Mar 30 00:55:09 PDT 2021","Tue Mar 30 00:59:48 PDT 2021","279184","","InventoryCfg","","BOEM_Tests.Tests.InventoryCfg","VerifyTransferFacilityToEmptyInventory","VerifyTransferFacilityToEmptyInventory","Verify transfer facility to empty inventory
"
"failed","Mon Mar 29 17:31:27 PDT 2021","Mon Mar 29 17:32:24 PDT 2021","57580","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureThemeDefaultsGridLogsActivity","AccessFeatureThemeDefaultsGridLogsActivity","Access feature : Theme defaults grid logs activity
"
"passed","Mon Mar 29 16:52:28 PDT 2021","Mon Mar 29 16:53:31 PDT 2021","63435","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","InventoryLockedAttempEditLeaseSourceProcessAccessDenied","InventoryLockedAttempEditLeaseSourceProcessAccessDenied","Inventory Locked, attemp to edit lease source process should give 'access denied' message
"
"passed","Tue Mar 30 02:11:26 PDT 2021","Tue Mar 30 02:12:45 PDT 2021","79763","","PtBatchCalc","","BOEM_Tests.Tests.PtBatchCalc","AllFacilities","AllFacilities","Verify calculation of emissions for all processes with configured calculators - All facilities
"
"passed","Mon Mar 29 17:42:41 PDT 2021","Mon Mar 29 17:43:32 PDT 2021","51202","","AdminGroups","","BOEM_Tests.Tests.AdminGroups","AdministratorGroupEdit_EditPressed_EditDisplayed","AdministratorGroupEdit_EditPressed_EditDisplayed","Admin/Groups/Edit for administrators displays group editor
"
"passed","Tue Mar 30 00:51:53 PDT 2021","Tue Mar 30 00:55:09 PDT 2021","195568","","InventoryCfg","","BOEM_Tests.Tests.InventoryCfg","VerifyCopyOfWholeInventory","VerifyCopyOfWholeInventory","Verify copy of whole inventory
"
"passed","Mon Mar 29 23:56:08 PDT 2021","Mon Mar 29 23:57:23 PDT 2021","75381","","EqtnExpression","","BOEM_Tests.Tests.EqtnExpression","AddDataRequestVariableFloat","AddDataRequestVariableFloat","Add a Data Request Variable with FLOAT value. Should fail if can't save it
"
"passed","Mon Mar 29 16:33:30 PDT 2021","Mon Mar 29 16:34:28 PDT 2021","58390","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EditEmissionsPeriodInPlatformEmissions","EditEmissionsPeriodInPlatformEmissions","Ensure access denied to edit Emissions Period in Platform & Emissions
"
"passed","Mon Mar 29 19:48:59 PDT 2021","Mon Mar 29 19:50:01 PDT 2021","62057","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","CompressAndExpandAll","CompressAndExpandAll","Click [Compress All], Followed by [Expand all] shrinks and then restores all content areas
"
"failed","Mon Mar 29 18:56:47 PDT 2021","Mon Mar 29 18:57:44 PDT 2021","57886","","Dashboard.Portal","","BOEM_Tests.Tests.DashboardPortal","DASHBOARDPORTAL_6","DASHBOARDPORTAL_6","Verify comments and certification required to submit
"
"failed","Mon Mar 29 20:49:09 PDT 2021","Mon Mar 29 20:52:22 PDT 2021","192739","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_16","EIQuestionnaireLO_16","Verify Access Right - Tab Speciation not visible
"
"passed","Mon Mar 29 16:32:58 PDT 2021","Mon Mar 29 16:33:30 PDT 2021","31581","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EditEmissionsApportionmentInPlatformEmissions","EditEmissionsApportionmentInPlatformEmissions","Ensure access denied to edit Emissions Apportionment in Platform & Emissions
"
"failed","Mon Mar 29 18:47:38 PDT 2021","Mon Mar 29 18:49:11 PDT 2021","92577","","ChangeHistory","","BOEM_Tests.Tests.ChangeHistory","VerifyDefaultValues","VerifyDefaultValues","Select '2000 - 2000 Complete Inventory', 'Last 7 Days' then click Default button and Verify if the defaul values of user, date and inventories
"
"passed","Mon Mar 29 17:56:16 PDT 2021","Mon Mar 29 17:57:14 PDT 2021","58086","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_GroupMembership","CheckAccess_GroupMembership","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 17:27:18 PDT 2021","Mon Mar 29 17:28:06 PDT 2021","48151","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureTradeSecretReportLogsActivity","AccessFeatureTradeSecretReportLogsActivity","Access Feature : Trade secret report, logs activity
"
"passed","Mon Mar 29 23:52:35 PDT 2021","Mon Mar 29 23:53:40 PDT 2021","65009","","EqtnExpression","","BOEM_Tests.Tests.EqtnExpression","AddControlVariableDisplay","AddControlVariableDisplay","Add Control Variable with DISPLAY value. Should fail if can't save it
"
"passed","Tue Mar 30 00:15:43 PDT 2021","Tue Mar 30 00:17:24 PDT 2021","101214","","GriddedEmissions","","BOEM_Tests.Tests.GriddedEmissions","GRIDDEDEMISSIONS3","GRIDDEDEMISSIONS3","Emissions: Platform, Grid Type: Uniform Cells, Cell Size: 10, Unit: Km, Emission Units: Pounds, Pollutant Group: All, Period Type: January-December, Pollutant: SO2
"
"passed","Tue Mar 30 00:11:00 PDT 2021","Tue Mar 30 00:12:05 PDT 2021","64573","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","VerifyPresentDialog_CancelClick_Unchanged","VerifyPresentDialog_CancelClick_Unchanged","Verify that click […] presents dialog, click [cancel] returns to dashboard unchanged.
"
"passed","Mon Mar 29 20:32:50 PDT 2021","Mon Mar 29 20:36:20 PDT 2021","209930","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_11","EIQuestionnaireLO_11","Verify Access Right - Tab Data Request visible
"
"failed","Mon Mar 29 22:28:56 PDT 2021","Mon Mar 29 22:32:33 PDT 2021","216612","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_29","EISQuestionnaire_29","Access Right: Tab - Data Request - View, control is not visible
"
"passed","Mon Mar 29 17:03:23 PDT 2021","Mon Mar 29 17:05:02 PDT 2021","98633","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","CheckTypeActivityInAccountActivity","CheckTypeActivityInAccountActivity","Check if version filter in Account Activity is working properly
"
"failed","Mon Mar 29 18:34:47 PDT 2021","Mon Mar 29 18:36:03 PDT 2021","76024","","AdminUserInvite","","BOEM_Tests.Tests.AdminUserInvite","InviteUser_NoUserGroup_Rejected","InviteUser_NoUserGroup_Rejected","User Invite, [Invites Users], Invitation to joe.inventory@weblakes.com does not proceed without User Group
"
"passed","Tue Mar 30 03:29:32 PDT 2021","Tue Mar 30 03:32:27 PDT 2021","174632","","Reports","","BOEM_Tests.Tests.Reports","CalculationMethodUsage","CalculationMethodUsage","Generate Reports about 'Calculation Method Usage' and verify the current page
"
"passed","Mon Mar 29 19:08:34 PDT 2021","Mon Mar 29 19:10:21 PDT 2021","107150","","DataEntry","","BOEM_Tests.Tests.DataEntry","UpdateNotesBoxReflectedInChangeLog","UpdateNotesBoxReflectedInChangeLog","Update to Notes Box reflected in change Log
"
"passed","Tue Mar 30 01:31:05 PDT 2021","Tue Mar 30 01:31:29 PDT 2021","23720","","LogOn","","BOEM_Tests.Tests.LogOn","Log_On_With_No_Credentials_Is_Rejected","Log_On_With_No_Credentials_Is_Rejected","Log On with no credentials is rejected
"
"passed","Mon Mar 29 17:26:24 PDT 2021","Mon Mar 29 17:27:18 PDT 2021","53681","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureApplicationsLogsSettingsApplyLogsPrivilegedActivity","AccessFeatureApplicationsLogsSettingsApplyLogsPrivilegedActivity","Access Feature : applications logs / settings, apply logs priveleged activity
"
"passed","Mon Mar 29 16:42:36 PDT 2021","Mon Mar 29 16:43:35 PDT 2021","58838","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","LockedInventoryForLeaseSourcesShouldOnlyAllowViewing","LockedInventoryForLeaseSourcesShouldOnlyAllowViewing","Locked inventory for lease sources should only allow viewing
"
"passed","Mon Mar 29 19:50:30 PDT 2021","Mon Mar 29 19:51:27 PDT 2021","57831","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","ListFacilities","ListFacilities","Verify click 'List' in Facilities  panel leads to list of facilities
"
"failed","Tue Mar 30 04:27:08 PDT 2021","Tue Mar 30 04:28:05 PDT 2021","57603","","Url","","BOEM_Tests.Tests.Url","AccessURL4_Input_NavReleasePointApportionment_Pntsite","AccessURL4_Input_NavReleasePointApportionment_Pntsite","Visit /Input/NavReleasePointApportionment/Pntsite and assure page loads
"
"passed","Tue Mar 30 01:25:17 PDT 2021","Tue Mar 30 01:26:16 PDT 2021","58474","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","DeleteReleasePointsInPlatformEmissions","DeleteReleasePointsInPlatformEmissions","Ensure access denied to delete Release Points in Platform & Emissions
"
"passed","Mon Mar 29 18:32:30 PDT 2021","Mon Mar 29 18:33:41 PDT 2021","70652","","AdminUserInvite","","BOEM_Tests.Tests.AdminUserInvite","InviteUser_ValidEmail_Accepted","InviteUser_ValidEmail_Accepted","User Invite, [Invites Users], Invitation to joe.inventory@weblakes.com is accepted
"
"passed","Tue Mar 30 02:18:15 PDT 2021","Tue Mar 30 02:20:42 PDT 2021","147379","","Reports","","BOEM_Tests.Tests.Reports","FacilityListReport","FacilityListReport","Generate Report tests using Facility List
"
"passed","Tue Mar 30 03:59:09 PDT 2021","Tue Mar 30 04:01:39 PDT 2021","149753","","Reports","","BOEM_Tests.Tests.Reports","ControlRequestFieldRangeReport","ControlRequestFieldRangeReport","Generate a report about 'Control Request - Field Range' and verify the current pages
"
"failed","Tue Mar 30 01:04:10 PDT 2021","Tue Mar 30 01:05:23 PDT 2021","72717","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","AmineEmissionsImport","AmineEmissionsImport","Ensure Inventory is Locked. Verify if Amine Emissions Import page can not be accessed.
"
"failed","Mon Mar 29 21:39:35 PDT 2021","Mon Mar 29 21:40:58 PDT 2021","82912","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_10","EISQuestionnaire_10","Compute emissions for january with just 15 days of operation, recalculate and check the values in emissions table grid
"
"passed","Mon Mar 29 18:43:27 PDT 2021","Mon Mar 29 18:44:34 PDT 2021","67173","","AdminUsers","","BOEM_Tests.Tests.AdminUsers","Delete_User","Delete_User","Edit User QAYYYMMDD@weblakes.com, Change Description : DELETE THIS USER NOW
"
"passed","Tue Mar 30 02:20:42 PDT 2021","Tue Mar 30 02:23:16 PDT 2021","153886","","Reports","","BOEM_Tests.Tests.Reports","FacilityEmissionsReport","FacilityEmissionsReport","Generate Report tests using Facility Emissions Unit
"
"passed","Mon Mar 29 19:04:52 PDT 2021","Mon Mar 29 19:07:15 PDT 2021","143712","","DataEntry","","BOEM_Tests.Tests.DataEntry","ChangeUTMsAndCheckLatLongValues","ChangeUTMsAndCheckLatLongValues","Change UTMs values and check the latitude/longitude values.
"
"passed","Tue Mar 30 04:01:39 PDT 2021","Tue Mar 30 04:05:13 PDT 2021","214447","","Reports","","BOEM_Tests.Tests.Reports","QAQCCOmmentsReport","QAQCCOmmentsReport","Generate a report about 'QA/QC Comments' and verify the current pages
"
"passed","Tue Mar 30 01:19:25 PDT 2021","Tue Mar 30 01:20:17 PDT 2021","52250","","LockedInventory","","BOEM_Tests.Tests.LockedInventory","ReleasePointsInPlatformEmissions","ReleasePointsInPlatformEmissions","Ensure access denied to Release Points in Platform & Emissions
"
"passed","Mon Mar 29 23:23:26 PDT 2021","Mon Mar 29 23:25:55 PDT 2021","149621","","EMToolsCERS","","BOEM_Tests.Tests.EMToolsCERS","ExportNonPointAllSourcesAllPollutants","ExportNonPointAllSourcesAllPollutants","Export EIS CERS NonPoint, All sources, All pollutants
"
"passed","Mon Mar 29 20:03:54 PDT 2021","Mon Mar 29 20:05:40 PDT 2021","106128","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_1","EIQuestionnaireLO_1","Check Empty required field triggers QA warning
"
"passed","Tue Mar 30 03:55:59 PDT 2021","Tue Mar 30 03:59:09 PDT 2021","189614","","Reports","","BOEM_Tests.Tests.Reports","DataRequestFieldRangeReport","DataRequestFieldRangeReport","Generate a report about 'Data Request - Field Range' and verify the current pages
"
"passed","Mon Mar 29 17:23:33 PDT 2021","Mon Mar 29 17:24:09 PDT 2021","35930","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureDiagnosticsLogsPrivilagedActivity","AccessFeatureDiagnosticsLogsPrivilagedActivity","Access feature : Diagnostics logs privilaged activity
"
"failed","Tue Mar 30 04:28:05 PDT 2021","Tue Mar 30 04:29:00 PDT 2021","54970","","Url","","BOEM_Tests.Tests.Url","AccessURL5_InputDetails_NavReleasePointApportionment_DetailedEditor_Create","AccessURL5_InputDetails_NavReleasePointApportionment_DetailedEditor_Create","Visit /InputDetails/NavReleasePointApportionment/DetailedEditor/Create and assure page loads
"
"passed","Mon Mar 29 23:21:31 PDT 2021","Mon Mar 29 23:23:26 PDT 2021","115164","","EMToolsCERS","","BOEM_Tests.Tests.EMToolsCERS","ExportNonPointCriteria","ExportNonPointCriteria","Export EIS CERS Nonpoint - Criteria - Tons
"
"passed","Mon Mar 29 18:26:04 PDT 2021","Mon Mar 29 18:26:35 PDT 2021","31226","","AdminUserInvite","","BOEM_Tests.Tests.AdminUserInvite","InvitedUsers_UnclaimedStatus_Displayed","InvitedUsers_UnclaimedStatus_Displayed","User Invite, Show Unclaimed - updates grid to show invited users not claiming invitation
"
"passed","Mon Mar 29 20:01:00 PDT 2021","Mon Mar 29 20:01:29 PDT 2021","29498","","EIDshBrdEmissions","","BOEM_Tests.Tests.EIDshBrdEmissions","ClickOnListOPDAreas","ClickOnListOPDAreas","Verify click 'List' in OPD Areas panel leads to list of facilities
"
"passed","Mon Mar 29 16:30:19 PDT 2021","Mon Mar 29 16:31:19 PDT 2021","60288","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EditReleasePointsInPlatformEmissions","EditReleasePointsInPlatformEmissions","Ensure access denied to edit Release Points in Platform & Emissions
"
"passed","Mon Mar 29 16:40:24 PDT 2021","Mon Mar 29 16:41:30 PDT 2021","65486","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","DeleteEmissionsPeriodInPlatformEmissions","DeleteEmissionsPeriodInPlatformEmissions","Ensure access denied to delete Emissions Period in Platform & Emissions
"
"passed","Mon Mar 29 23:00:17 PDT 2021","Mon Mar 29 23:04:15 PDT 2021","237997","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_37","EISQuestionnaire_37","Access Right: Facility Wide Emissions - Edit, control is NOT visible
"
"passed","Tue Mar 30 03:49:40 PDT 2021","Tue Mar 30 03:53:15 PDT 2021","214575","","Reports","","BOEM_Tests.Tests.Reports","NonDefaultEmissionFactorsReports","NonDefaultEmissionFactorsReports","Generate Reports about 'Non Default Emission Factors' and verify the current pages
"
"passed","Mon Mar 29 16:29:18 PDT 2021","Mon Mar 29 16:30:19 PDT 2021","60510","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EditEmissionsFacilitiesInPlatformEmissions","EditEmissionsFacilitiesInPlatformEmissions","Ensure access denied to edit Emissions Facilities in Platform & Emissions
"
"passed","Tue Mar 30 04:05:13 PDT 2021","Tue Mar 30 04:10:06 PDT 2021","292680","","Reports","","BOEM_Tests.Tests.Reports","MonthlyParametersComparisonReport","MonthlyParametersComparisonReport","Generate a report about 'Monthly Parameters Comparison' and verify the current pages
"
"passed","Tue Mar 30 02:09:13 PDT 2021","Tue Mar 30 02:10:09 PDT 2021","56604","","PortalSynchronize","","BOEM_Tests.Tests.PortalSynchronize","NoPortalDbConfigured","NoPortalDbConfigured","Test - no portal db configurd
"
"passed","Tue Mar 30 04:48:36 PDT 2021","Tue Mar 30 04:49:34 PDT 2021","58218","","Url","","BOEM_Tests.Tests.Url","AccessURL26_AdminRefTables","AccessURL26_AdminRefTables","Try to access the url: '/AdminRefTables'. Should fail if page doesn't load
"
"passed","Tue Mar 30 00:03:29 PDT 2021","Tue Mar 30 00:04:29 PDT 2021","60228","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","VerifySearchValidDropdown_FacilityNumberInput_Found","VerifySearchValidDropdown_FacilityNumberInput_Found","Verify search for first active vacility (eg. 20075) returns drop down with facility
"
"passed","Mon Mar 29 21:28:35 PDT 2021","Mon Mar 29 21:31:30 PDT 2021","174350","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_5","EISQuestionnaire_5","Verify that changing in calc method with same request keeps data
"
"passed","Mon Mar 29 16:34:28 PDT 2021","Mon Mar 29 16:35:37 PDT 2021","68825","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EditEmissionsInPlatformEmissions","EditEmissionsInPlatformEmissions","Ensure access denied to edit Emissions in Platform & Emissions
"
"passed","Mon Mar 29 17:54:18 PDT 2021","Mon Mar 29 17:54:52 PDT 2021","33814","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_AdminsGroupCreate","CheckAccess_AdminsGroupCreate","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 02:36:29 PDT 2021","Tue Mar 30 02:39:32 PDT 2021","183130","","Reports","","BOEM_Tests.Tests.Reports","ComplexPollutantTotalsTabularReport","ComplexPollutantTotalsTabularReport","Generate a Report about 'Complex Pollutant Totals (Tabular)' and verify the current page
"
"failed","Mon Mar 29 17:29:18 PDT 2021","Mon Mar 29 17:30:15 PDT 2021","57319","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureTradeSecretReportReportOnUnapprovedEntriesLogsActivity","AccessFeatureTradeSecretReportReportOnUnapprovedEntriesLogsActivity","Access Feature : Trade secret report, report on unapproved entries logs activity
"
"passed","Mon Mar 29 20:02:58 PDT 2021","Mon Mar 29 20:03:54 PDT 2021","56023","","EIDshBrdEmissions","","BOEM_Tests.Tests.EIDshBrdEmissions","VerifyChartsForSinglePollutantMultiplePeriodsAndNonAggregateLocations","VerifyChartsForSinglePollutantMultiplePeriodsAndNonAggregateLocations","Verify charts for single pollutant, multiple periods and non-aggregate locations
"
"failed","Mon Mar 29 23:38:16 PDT 2021","Mon Mar 29 23:40:36 PDT 2021","140724","","EMToolsFacilityData","","BOEM_Tests.Tests.EMToolsFacilityData","ImportEmptyExcelFile","ImportEmptyExcelFile","Try import a Facility on Facility Data Import/Export tool using \EM.Tools.FacilityData.6\This_Is_An_Empty_Worksheet.xlsx
"
"passed","Mon Mar 29 19:58:01 PDT 2021","Mon Mar 29 19:59:05 PDT 2021","64271","","EIDshBrdEmissions","","BOEM_Tests.Tests.EIDshBrdEmissions","UncheckAllGivesWarning","UncheckAllGivesWarning","Click [Settings], uncheck all selections in the 4 content areas. Click [save] gives warning box 'WARNING!'
"
"failed","Tue Mar 30 03:19:35 PDT 2021","Tue Mar 30 03:20:56 PDT 2021","80360","","Reports","","BOEM_Tests.Tests.Reports","NonPlatformEmissionsReport","NonPlatformEmissionsReport","Generate a Report about 'Non-Platform Emissions' and verify the current page
"
"passed","Mon Mar 29 16:20:07 PDT 2021","Mon Mar 29 16:21:21 PDT 2021","73985","","AccessRightSecurity","","BOEM_Tests.Tests.AccessRightSecurity","EISCERSImpExpTool","EISCERSImpExpTool","Ensure Inventory is 2017 Complete Inventory. Verify if EISCERSImpExpTool page can not be accessed.
"
"passed","Mon Mar 29 18:37:52 PDT 2021","Mon Mar 29 18:38:49 PDT 2021","57675","","AdminUsers","","BOEM_Tests.Tests.AdminUsers","Shows_List_Of_Inactive_Users_In_Grid","Shows_List_Of_Inactive_Users_In_Grid","Admin/Users/(Show Inactive) shows list of inactive users in grid
"
"passed","Mon Mar 29 18:27:21 PDT 2021","Mon Mar 29 18:28:16 PDT 2021","55049","","AdminUserInvite","","BOEM_Tests.Tests.AdminUserInvite","UnclaimedInvitedUsers_ResendInvitationNo_False","UnclaimedInvitedUsers_ResendInvitationNo_False","User Invite, Show Unclaimed; Resend.  [No, Cancel] does not resend invitation
"
"passed","Mon Mar 29 19:00:01 PDT 2021","Mon Mar 29 19:01:31 PDT 2021","89704","","DataEntry","","BOEM_Tests.Tests.DataEntry","BadInputOnRequiredNumeric","BadInputOnRequiredNumeric","Bad Input on Required Numeric
"
"passed","Tue Mar 30 04:13:30 PDT 2021","Tue Mar 30 04:17:12 PDT 2021","222204","","Reports","","BOEM_Tests.Tests.Reports","InventoriesBySubmissionStatusReadyReport","InventoriesBySubmissionStatusReadyReport","Generate a report about 'Inventories by Submission Status - Ready' and verify the current page
"
"passed","Tue Mar 30 00:09:36 PDT 2021","Tue Mar 30 00:11:00 PDT 2021","84188","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","NavigatorShowNext_ShowNextPressed_DataVerified","NavigatorShowNext_ShowNextPressed_DataVerified","Verify that click [show next] changes facilty. Verify that [show first], [show previous], [show next], [show last] are active.
"
"failed","Mon Mar 29 22:56:23 PDT 2021","Mon Mar 29 23:00:17 PDT 2021","233727","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_36","EISQuestionnaire_36","Access Right: Facility Wide Emissions - Edit, control is visible
"
"failed","Mon Mar 29 23:47:27 PDT 2021","Mon Mar 29 23:48:38 PDT 2021","70592","","EqtnExpression","","BOEM_Tests.Tests.EqtnExpression","AddControlRequestWithName","AddControlRequestWithName","Add Control Requests with 4 letter name and 4 letter description. Should fail if can't add.
"
"passed","Mon Mar 29 19:32:39 PDT 2021","Mon Mar 29 19:33:17 PDT 2021","37895","","DshBrdMain","","BOEM_Tests.Tests.DshBrdMain","ReleasePointsCountCorrect","ReleasePointsCountCorrect","Release Points count Correct
"
"passed","Tue Mar 30 00:26:22 PDT 2021","Tue Mar 30 00:28:15 PDT 2021","112806","","GriddedEmissions","","BOEM_Tests.Tests.GriddedEmissions","GRIDDEDEMISSIONS9","GRIDDEDEMISSIONS9","Emissions: Platform, Grid Type: OCS Blocks, Units: Tons, Pollutant Group: All, Period Class: January-December, Method: facility, Pollutant: SO2
"
"passed","Tue Mar 30 01:36:17 PDT 2021","Tue Mar 30 01:53:50 PDT 2021","1052939","","LogOn","","BOEM_Tests.Tests.LogOn","WaitToBeRedirected","WaitToBeRedirected","Check if session expires after 16 minutes
"
"passed","Mon Mar 29 18:25:02 PDT 2021","Mon Mar 29 18:26:04 PDT 2021","62488","","AdminShadowUser","","BOEM_Tests.Tests.AdminShadowUser","SelectShadowUser_AvailableStatus_UserChanged","SelectShadowUser_AvailableStatus_UserChanged","Show User, Able to Select Account with status <Available> and shadow user
"
"passed","Mon Mar 29 17:11:02 PDT 2021","Mon Mar 29 17:11:53 PDT 2021","50696","","AccountActivity","","BOEM_Tests.Tests.AccountActivity","AccessFeatureViewGroupDetailsLogsActivity","AccessFeatureViewGroupDetailsLogsActivity","Access Feature : View Group Details, logs activity
"
"passed","Mon Mar 29 21:17:36 PDT 2021","Mon Mar 29 21:20:28 PDT 2021","171960","","EISQuestionnaire","","BOEM_Tests.Tests.EISQuestionnaire","EISQuestionnaire_1","EISQuestionnaire_1","Select and verify facilities from the grid. Should be fail if falicity id is not correct
"
"passed","Tue Mar 30 00:07:58 PDT 2021","Tue Mar 30 00:09:36 PDT 2021","98077","","FacilityProfile","","BOEM_Tests.Tests.FacilityProfile","NavigatorShowFirst_ShowFirstPressed_DataVerified","NavigatorShowFirst_ShowFirstPressed_DataVerified","Verify that [show first] changes to first facility, verify [show last], [show next] are active. Verify that [show first], [show previous] are inactive.
"
"passed","Mon Mar 29 18:04:17 PDT 2021","Mon Mar 29 18:04:51 PDT 2021","34044","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_AdminThemeDefaults","CheckAccess_AdminThemeDefaults","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 19:25:26 PDT 2021","Mon Mar 29 19:26:26 PDT 2021","60583","","DshBrdAdmin","","BOEM_Tests.Tests.DshBrdAdmin","ChartsTimeFrame_ThisMonthPeriod_True","ChartsTimeFrame_ThisMonthPeriod_True","Set Period to This Month. Verify charts are showing for proper time frame for This Month
"
"passed","Tue Mar 30 05:00:03 PDT 2021","Tue Mar 30 05:03:07 PDT 2021","183832","","WizEISExpImp","","BOEM_Tests.Tests.WizEISExpImp","JobSubmittedForPointsEmissionExportSelectedLocationsSelectedFacilities","JobSubmittedForPointsEmissionExportSelectedLocationsSelectedFacilities","Verify Job is submitted for Point Emissions Selected Locations / Select Facilities
"
"failed","Mon Mar 29 18:06:18 PDT 2021","Mon Mar 29 18:07:15 PDT 2021","57699","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_WizSyncInventory","CheckAccess_WizSyncInventory","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Mon Mar 29 21:13:38 PDT 2021","Mon Mar 29 21:15:37 PDT 2021","118897","","EIQuestionnaire.LO","","BOEM_Tests.Tests.EIQuestionnaireLO","EIQuestionnaireLO_24","EIQuestionnaireLO_24","verify result grid shows only periods covered by move on/move off date for full year when calculating emissions
"
"failed","Mon Mar 29 17:58:27 PDT 2021","Mon Mar 29 17:59:14 PDT 2021","47525","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_WizInviteUsers","CheckAccess_WizInviteUsers","An user (without permissions) sign in and try to access an admin URL. It expects to redirect to /error/accessdenied
"
"passed","Tue Mar 30 04:30:13 PDT 2021","Tue Mar 30 04:31:11 PDT 2021","57866","","Url","","BOEM_Tests.Tests.Url","AccessURL7_Input_NavDocuments_GenLinkedDocuments","AccessURL7_Input_NavDocuments_GenLinkedDocuments","Try to access the url: '/Input/NavDocuments/GenLinkedDocuments'. Should be fail if page doesn't load
"
"passed","Mon Mar 29 18:11:25 PDT 2021","Mon Mar 29 18:12:03 PDT 2021","38664","","AdminSecurity","","BOEM_Tests.Tests.AdminSecurity","CheckAccess_Admin_GroupMembership","CheckAccess_Admin_GroupMembership","Test with admin user to show access is permitted. Try to access the url: '/GroupMembership'. Should fail if page doesn't load
"
